waifu_id,name,series,series_id,genre,rarity,image_url,favorites,about,stats,elemental_type,archetype,potency,elemental_resistances,favorite_gifts,special_dialogue
1690,Ilia Coral,Tensei Oujo to Tensai Reijou no Mahou Kakumei,160,Anime,2,https://cdn.myanimelist.net/images/characters/14/490187.jpg,29,"Anisphia's personal maid. Although a servant, she watches over Anisphia like an older sister. She was saved by Anisphia in the past and is deeply loyal to her.
(Source: Tenten Kakumei Wiki)","{""hp"": 125, ""atk"": 102, ""mag"": 68, ""vit"": 127, ""spr"": 98, ""int"": 91, ""spd"": 74, ""lck"": 73}","[""neutral""]",Sentinel,"{""Mage"": ""D"", ""Attacker"": ""C"", ""Healer"": ""D"", ""Buffer"": ""B"", ""Debuffer"": ""D"", ""Defender"": ""S"", ""Specialist"": ""D""}","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""resist"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}","[""Chocolate"", ""Roses"", ""Hair Ribbon""]",{}
1691,Lainie Cyan,Tensei Oujo to Tensai Reijou no Mahou Kakumei,160,Anime,2,https://cdn.myanimelist.net/images/characters/14/490189.jpg,17,"The daughter of a commoner elevated to the rank of Baron. Despite her humble origins, she has succeeded in attracting the attention of the sons of several influential nobles at the aristocratic academy.
(Source: Tenten Kakumei Wiki)","{""hp"": 97, ""atk"": 135, ""mag"": 129, ""vit"": 90, ""spr"": 71, ""int"": 70, ""spd"": 108, ""lck"": 77}","[""dark"", ""water""]",Vampire,"{""Mage"": ""C"", ""Attacker"": ""A"", ""Healer"": ""D"", ""Buffer"": ""D"", ""Debuffer"": ""D"", ""Defender"": ""D"", ""Specialist"": ""S""}","{""fire"": ""resist"", ""water"": ""resist"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""weak"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""weak"", ""dark"": ""resist""}","[""Chocolate"", ""Roses"", ""Hair Ribbon""]",{}
1692,Sylphine Maise Palletia,Tensei Oujo to Tensai Reijou no Mahou Kakumei,160,Anime,1,https://cdn.myanimelist.net/images/characters/10/502725.jpg,4,,"{""hp"": 96, ""atk"": 126, ""mag"": 70, ""vit"": 79, ""spr"": 73, ""int"": 85, ""spd"": 139, ""lck"": 85}","[""wind""]",Dragoon,"{""Mage"": ""D"", ""Attacker"": ""S"", ""Healer"": ""D"", ""Buffer"": ""D"", ""Debuffer"": ""D"", ""Defender"": ""D"", ""Specialist"": ""B""}","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""weak"", ""wind"": ""resist"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}","[""Chocolate"", ""Roses"", ""Hair Ribbon""]",{}
1693,Lumielle Rene Palletia,Tensei Oujo to Tensai Reijou no Mahou Kakumei,160,Anime,1,https://cdn.myanimelist.net/images/characters/9/505940.jpg,8,,"{""hp"": 81, ""atk"": 70, ""mag"": 152, ""vit"": 85, ""spr"": 111, ""int"": 148, ""spd"": 104, ""lck"": 81}","[""light""]",Sorcerer,"{""Mage"": ""S"", ""Attacker"": ""D"", ""Healer"": ""D"", ""Buffer"": ""D"", ""Debuffer"": ""D"", ""Defender"": ""D"", ""Specialist"": ""D""}","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""resist"", ""dark"": ""weak""}","[""Chocolate"", ""Roses"", ""Hair Ribbon""]",{}
1694,Renako Amaori,"Watashi ga Koibito ni Nareru Wake Nai jan, Muri Muri! (※Muri ja Nakatta!?)",161,Anime,3,https://cdn.myanimelist.net/images/characters/15/589550.jpg,71,"Birthday: March 3
Blood type: A
Height: 158cm
Amaori Renako is a shut-in who has difficulties communicating with people, however during her Highschool debut she approaches the most popular girl in the school, Mai Oozuka, and joins her group. One day later Mai confesses her love for Amaori, yet Amaori insists on staying ""just friends"".","{""hp"": 90, ""atk"": 86, ""mag"": 87, ""vit"": 85, ""spr"": 92, ""int"": 89, ""spd"": 92, ""lck"": 89}","[""neutral""]",Ally,"{""Mage"": ""C"", ""Attacker"": ""C"", ""Healer"": ""B"", ""Buffer"": ""B"", ""Debuffer"": ""C"", ""Defender"": ""C"", ""Specialist"": ""C""}","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}","[""Chocolate"", ""Roses"", ""Hair Ribbon""]",{}
1695,Satsuki Koto,"Watashi ga Koibito ni Nareru Wake Nai jan, Muri Muri! (※Muri ja Nakatta!?)",161,Anime,3,https://cdn.myanimelist.net/images/characters/6/568904.jpg,48,,"{""hp"": 88, ""atk"": 93, ""mag"": 85, ""vit"": 85, ""spr"": 91, ""int"": 97, ""spd"": 87, ""lck"": 89}","[""neutral""]",Ally,"{""Mage"": ""C"", ""Attacker"": ""C"", ""Healer"": ""B"", ""Buffer"": ""B"", ""Debuffer"": ""C"", ""Defender"": ""C"", ""Specialist"": ""C""}","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}","[""Chocolate"", ""Roses"", ""Hair Ribbon""]",{}
1696,Kaho Koyanagi,"Watashi ga Koibito ni Nareru Wake Nai jan, Muri Muri! (※Muri ja Nakatta!?)",161,Anime,2,https://cdn.myanimelist.net/images/characters/2/568902.jpg,11,,"{""hp"": 95, ""atk"": 86, ""mag"": 94, ""vit"": 89, ""spr"": 92, ""int"": 87, ""spd"": 90, ""lck"": 88}","[""neutral""]",Ally,"{""Mage"": ""C"", ""Attacker"": ""C"", ""Healer"": ""B"", ""Buffer"": ""B"", ""Debuffer"": ""C"", ""Defender"": ""C"", ""Specialist"": ""C""}","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}","[""Chocolate"", ""Roses"", ""Hair Ribbon""]",{}
1697,Mai Ouzuka,"Watashi ga Koibito ni Nareru Wake Nai jan, Muri Muri! (※Muri ja Nakatta!?)",161,Anime,2,https://cdn.myanimelist.net/images/characters/10/589549.jpg,54,"Birthday: August 31
Blood type: AB
Height: 167 cm
Mai is a super beautiful girl, top student and young model. She is expected to behave as a top class daughter and this causes tension on her that often needs to be relieved leading her to say harsh words or make others feel as she wants, a queen alike. However, she is aware of all the privileges she has and normally is a cold minded girl. Due to this duality, she likes a lot that someone else realizes that she is like another girl with defects that has just a different look and feel. 
When her tension releases, it goes strong on her feelings causing hard interactions with other girls like Satsuki, altough it seems she teases most of the time. Nevertheless, she is still young and doesn't handle her emotions as well as she handles her toughts, especially with Renako who teases and cuddles her whenever there is a chance but thanks to Mai bold atitude Renako and the rest of the girls accepts her even if they have different ideas and behaviors.","{""hp"": 98, ""atk"": 113, ""mag"": 92, ""vit"": 96, ""spr"": 96, ""int"": 91, ""spd"": 111, ""lck"": 92}","[""neutral""]",Champion,"{""Mage"": ""C"", ""Attacker"": ""B"", ""Healer"": ""C"", ""Buffer"": ""C"", ""Debuffer"": ""C"", ""Defender"": ""B"", ""Specialist"": ""C""}","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}","[""Roses"", ""Sakura Petals"", ""Hair Ribbon"", ""Necklace""]",{}
1698,Ajisai Sena,"Watashi ga Koibito ni Nareru Wake Nai jan, Muri Muri! (※Muri ja Nakatta!?)",161,Anime,2,https://cdn.myanimelist.net/images/characters/7/589548.jpg,87,,"{""hp"": 94, ""atk"": 92, ""mag"": 92, ""vit"": 91, ""spr"": 91, ""int"": 90, ""spd"": 91, ""lck"": 89}","[""neutral""]",Ally,"{""Mage"": ""C"", ""Attacker"": ""C"", ""Healer"": ""B"", ""Buffer"": ""B"", ""Debuffer"": ""C"", ""Defender"": ""C"", ""Specialist"": ""C""}","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}","[""Chocolate"", ""Roses"", ""Hair Ribbon""]",{}
1699,Haruna Amaori,"Watashi ga Koibito ni Nareru Wake Nai jan, Muri Muri! (※Muri ja Nakatta!?)",161,Anime,1,https://cdn.myanimelist.net/images/characters/7/601814.jpg,8,,"{""hp"": 89, ""atk"": 90, ""mag"": 92, ""vit"": 87, ""spr"": 93, ""int"": 87, ""spd"": 90, ""lck"": 90}","[""neutral""]",Ally,"{""Mage"": ""C"", ""Attacker"": ""C"", ""Healer"": ""B"", ""Buffer"": ""B"", ""Debuffer"": ""C"", ""Defender"": ""C"", ""Specialist"": ""C""}","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}","[""Chocolate"", ""Roses"", ""Hair Ribbon""]",{}
1700,Emily Himesaka,Watashi ni Tenshi ga Maiorita!,162,Anime,1,https://cdn.myanimelist.net/images/characters/9/385252.jpg,6,"Emily Himesaka is a secondary character of the Watashi ni Tenshi ga Maiorita! series. She is the mother of Noa Himesaka.
Emily has short blonde hair and green eyes. She usually wears a long green dress, with flowing sleeves, a black top underneat, and a black belt.
(Source: Watashi ni Tenshi ga Maiorita! Wiki)","{""hp"": 85, ""atk"": 88, ""mag"": 92, ""vit"": 89, ""spr"": 93, ""int"": 87, ""spd"": 86, ""lck"": 95}","[""neutral""]",Ally,"{""Mage"": ""C"", ""Attacker"": ""C"", ""Healer"": ""B"", ""Buffer"": ""B"", ""Debuffer"": ""C"", ""Defender"": ""C"", ""Specialist"": ""C""}","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}","[""Chocolate"", ""Cake""]",{}
1701,Sumika Chibana,Watashi no Yuri wa Oshigoto desu!,163,Anime,2,https://cdn.myanimelist.net/images/characters/13/506695.jpg,43,"Sumika plays a cool and collected senpai in the café. However, outside of work, she is considered a gyaru. Sumika becomes more involved with Kanoko once she begins to believe that Kanoko may harbor unrequited feelings for Hime.","{""hp"": 67, ""atk"": 75, ""mag"": 125, ""vit"": 65, ""spr"": 99, ""int"": 129, ""spd"": 96, ""lck"": 82}","[""dark""]",Witch,"{""Mage"": ""C"", ""Attacker"": ""D"", ""Healer"": ""D"", ""Buffer"": ""D"", ""Debuffer"": ""S"", ""Defender"": ""D"", ""Specialist"": ""D""}","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""weak"", ""dark"": ""resist""}","[""Chocolate"", ""Roses"", ""Hair Ribbon""]",{}
1702,Kanoko Mamiya,Watashi no Yuri wa Oshigoto desu!,163,Anime,2,https://cdn.myanimelist.net/images/characters/6/506694.jpg,16,A shy girl who has been Hime's friend since middle school and actually knows Hime's true personality. Kanoko comes to work at the café after following Hime there. Kanoko is secretly in love with Hime to the point where she is obsessed with her.,"{""hp"": 68, ""atk"": 90, ""mag"": 95, ""vit"": 70, ""spr"": 68, ""int"": 80, ""spd"": 132, ""lck"": 134}","[""neutral""]",Trickster,"{""Mage"": ""C"", ""Attacker"": ""C"", ""Healer"": ""C"", ""Buffer"": ""C"", ""Debuffer"": ""S"", ""Defender"": ""C"", ""Specialist"": ""C""}","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}","[""Chocolate"", ""Roses"", ""Hair Ribbon""]",{}
1703,Hime Shiraki,Watashi no Yuri wa Oshigoto desu!,163,Anime,3,https://cdn.myanimelist.net/images/characters/3/506692.jpg,31,"Hime dreams of marrying rich and living an easy life of wealth. To achieve her dream she always presents a charming persona to endear herself to others, leaving few to know her true character.","{""hp"": 71, ""atk"": 74, ""mag"": 105, ""vit"": 66, ""spr"": 136, ""int"": 118, ""spd"": 100, ""lck"": 92}","[""light""]",Bard,"{""Mage"": ""D"", ""Attacker"": ""D"", ""Healer"": ""C"", ""Buffer"": ""S"", ""Debuffer"": ""S"", ""Defender"": ""D"", ""Specialist"": ""D""}","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""resist"", ""dark"": ""weak""}","[""Chocolate"", ""Roses"", ""Hair Ribbon""]",{}
1704,Mitsuki Yano,Watashi no Yuri wa Oshigoto desu!,163,Anime,3,https://cdn.myanimelist.net/images/characters/7/506693.jpg,45,A beautiful and graceful girl who plays the role of a kind senpai at the salon. She very quickly comes to dislike Hime.,"{""hp"": 102, ""atk"": 105, ""mag"": 95, ""vit"": 104, ""spr"": 90, ""int"": 88, ""spd"": 99, ""lck"": 100}","[""neutral""]",Champion,"{""Mage"": ""C"", ""Attacker"": ""B"", ""Healer"": ""C"", ""Buffer"": ""C"", ""Debuffer"": ""C"", ""Defender"": ""B"", ""Specialist"": ""C""}","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}","[""Roses"", ""Sakura Petals"", ""Hair Ribbon"", ""Necklace""]",{}
1705,Youko Gotou,Watashi no Yuri wa Oshigoto desu!,163,Anime,1,https://cdn.myanimelist.net/images/characters/5/513529.jpg,1,,"{""hp"": 83, ""atk"": 87, ""mag"": 93, ""vit"": 94, ""spr"": 91, ""int"": 89, ""spd"": 93, ""lck"": 91}","[""neutral""]",Ally,"{""Mage"": ""C"", ""Attacker"": ""C"", ""Healer"": ""B"", ""Buffer"": ""B"", ""Debuffer"": ""C"", ""Defender"": ""C"", ""Specialist"": ""C""}","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}","[""Chocolate"", ""Roses"", ""Hair Ribbon""]",{}
1706,Mai Koshiba,Watashi no Yuri wa Oshigoto desu!,163,Anime,1,https://cdn.myanimelist.net/images/characters/16/506696.jpg,3,,"{""hp"": 90, ""atk"": 86, ""mag"": 89, ""vit"": 86, ""spr"": 94, ""int"": 89, ""spd"": 86, ""lck"": 88}","[""neutral""]",Ally,"{""Mage"": ""C"", ""Attacker"": ""C"", ""Healer"": ""B"", ""Buffer"": ""B"", ""Debuffer"": ""C"", ""Defender"": ""C"", ""Specialist"": ""C""}","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}","[""Chocolate"", ""Roses"", ""Hair Ribbon""]",{}
1707,Nene Nishidera,Watashi no Yuri wa Oshigoto desu!,163,Anime,1,https://cdn.myanimelist.net/images/characters/4/506697.jpg,2,,"{""hp"": 89, ""atk"": 85, ""mag"": 96, ""vit"": 91, ""spr"": 88, ""int"": 90, ""spd"": 87, ""lck"": 87}","[""neutral""]",Ally,"{""Mage"": ""C"", ""Attacker"": ""C"", ""Healer"": ""B"", ""Buffer"": ""B"", ""Debuffer"": ""C"", ""Defender"": ""C"", ""Specialist"": ""C""}","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}","[""Chocolate"", ""Roses"", ""Hair Ribbon""]",{}
1708,Mahiru Kouzuki,Yoru no Kurage wa Oyogenai,164,Anime,3,https://cdn.myanimelist.net/images/characters/8/537585.jpg,102,"Artist in the group JELEE, she created the avatar of JELEE and draws the images that make up the music videos. 
In her childhood, Mahiru loved drawing but stopped altogether after some of her friends made fun of a mural art she had made. She came back to drawing thanks to Kano Yamanouchi who loved her art and wanted her to create art for her songs. Together they created the group JELEE which was then joined by Kiui Watase and Mei Takanashi.","{""hp"": 65, ""atk"": 69, ""mag"": 108, ""vit"": 67, ""spr"": 126, ""int"": 121, ""spd"": 99, ""lck"": 84}","[""light""]",Bard,"{""Mage"": ""D"", ""Attacker"": ""D"", ""Healer"": ""C"", ""Buffer"": ""S"", ""Debuffer"": ""S"", ""Defender"": ""D"", ""Specialist"": ""D""}","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""resist"", ""dark"": ""weak""}","[""Chocolate"", ""Cake""]",{}
1709,Kim Anouk Mei Takanashi,Yoru no Kurage wa Oyogenai,164,Anime,2,https://cdn.myanimelist.net/images/characters/8/537586.jpg,48,"Member of the JELEE, she composes music for the group.
She became a fan of Kano Yamanouchi during her idol days after meeting her after an event. She found her thanks to a video of her playing the guitar ended up online and then joined JELEE.","{""hp"": 67, ""atk"": 104, ""mag"": 88, ""vit"": 66, ""spr"": 69, ""int"": 79, ""spd"": 130, ""lck"": 127}","[""neutral""]",Dancer,"{""Mage"": ""D"", ""Attacker"": ""D"", ""Healer"": ""D"", ""Buffer"": ""S"", ""Debuffer"": ""S"", ""Defender"": ""D"", ""Specialist"": ""D""}","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}","[""Chocolate"", ""Roses"", ""Hair Ribbon""]",{}
1710,Kiui Watase,Yoru no Kurage wa Oyogenai,164,Anime,3,https://cdn.myanimelist.net/images/characters/13/537587.jpg,161,"Quit school and became a vtuber. She live streams under a super hero avatar. 
Her best friend is Mahiru Kouzuki who made her join the group JELEE. She edits and animates the music videos for the group.","{""hp"": 65, ""atk"": 85, ""mag"": 102, ""vit"": 65, ""spr"": 69, ""int"": 77, ""spd"": 120, ""lck"": 130}","[""neutral""]",Trickster,"{""Mage"": ""C"", ""Attacker"": ""C"", ""Healer"": ""C"", ""Buffer"": ""C"", ""Debuffer"": ""S"", ""Defender"": ""C"", ""Specialist"": ""C""}","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}","[""Chocolate"", ""Roses"", ""Hair Ribbon""]",{}
1711,Kano Yamanouchi,Yoru no Kurage wa Oyogenai,164,Anime,3,https://cdn.myanimelist.net/images/characters/13/537588.jpg,172,"A former pop idol who was forced into retirement after a scandal, now performing under the name JELEE.
She is a determined girl who wishes to prove her worth.","{""hp"": 68, ""atk"": 62, ""mag"": 109, ""vit"": 74, ""spr"": 120, ""int"": 123, ""spd"": 86, ""lck"": 91}","[""dark""]",Sage,"{""Mage"": ""B"", ""Attacker"": ""C"", ""Healer"": ""B"", ""Buffer"": ""C"", ""Debuffer"": ""C"", ""Defender"": ""C"", ""Specialist"": ""C""}","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""weak"", ""dark"": ""resist""}","[""Chocolate"", ""Roses"", ""Hair Ribbon""]",{}
1712,Shizue Baba,Yoru no Kurage wa Oyogenai,164,Anime,1,https://cdn.myanimelist.net/images/characters/11/537593.jpg,6,"An underground idol who goes by the name ""Miiko."" Shizue aims to be a successful idol despite her unconventional background and age.","{""hp"": 95, ""atk"": 91, ""mag"": 91, ""vit"": 86, ""spr"": 97, ""int"": 93, ""spd"": 94, ""lck"": 86}","[""neutral""]",Ally,"{""Mage"": ""C"", ""Attacker"": ""C"", ""Healer"": ""B"", ""Buffer"": ""B"", ""Debuffer"": ""C"", ""Defender"": ""C"", ""Specialist"": ""C""}","{""fire"": ""neutral"", ""water"": ""neutral"", ""earth"": ""neutral"", ""wind"": ""neutral"", ""nature"": ""neutral"", ""neutral"": ""neutral"", ""void"": ""neutral"", ""light"": ""neutral"", ""dark"": ""neutral""}","[""Chocolate"", ""Roses"", ""Hair Ribbon""]",{}
